Id,Kind,FromNodeId,ToNodeId,Label,ClaimId
edge:22,declared_by,effect:445,row:effects.csv|line=498;EffectId=445,effects.csv,
edge:24,declared_by,effect:448,row:effects.csv|line=502;EffectId=448,effects.csv,
edge:26,declared_by,effect:505,row:effects.csv|line=560;EffectId=505,effects.csv,
edge:28,declared_by,effect:540,row:effects.csv|line=598;EffectId=540,effects.csv,
edge:30,declared_by,effect:541,row:effects.csv|line=599;EffectId=541,effects.csv,
edge:32,declared_by,effect:545,row:effects.csv|line=603;EffectId=545,effects.csv,
edge:34,declared_by,effect:562,row:effects.csv|line=621;EffectId=562,effects.csv,
edge:13,declared_by,effect:57,row:effects.csv|line=70;EffectId=57,effects.csv,
edge:36,declared_by,effect:614,row:effects.csv|line=675;EffectId=614,effects.csv,
edge:39,declared_by,effect:630,row:effects.csv|line=691;EffectId=630,effects.csv,
edge:14,declared_by,effect:68,row:effects.csv|line=81;EffectId=68,effects.csv,
edge:40,declared_by,effect:725,row:effects.csv|line=791;EffectId=725,effects.csv,
edge:41,declared_by,effect:841,row:effects.csv|line=916;EffectId=841,effects.csv,
edge:7,declared_by,effect:9,row:effects.csv|line=14;EffectId=9,effects.csv,
edge:16,declared_by,effect:92,row:effects.csv|line=107;EffectId=92,effects.csv,
edge:44,declared_by,effect:921,row:effects.csv|line=999;EffectId=921,effects.csv,
edge:112,declared_by,requirement:9372,row:abilityrequirementexport.bin|record=371;RequirementId=9372;offset=36358,abilityrequirementexport.bin,
edge:113,declared_by,requirement:9382,row:abilityrequirementexport.bin|record=381;RequirementId=9382;offset=37344,abilityrequirementexport.bin,
edge:114,declared_by,requirement:9392,row:abilityrequirementexport.bin|record=391;RequirementId=9392;offset=38330,abilityrequirementexport.bin,
edge:12,linked_effect,effect:12,effect:2253,Projectile,claim:12
edge:49,linked_effect,effect:1329,effect:630,Impact,claim:49
edge:48,linked_effect,effect:1329,effect:92,Cast,claim:48
edge:52,linked_effect,effect:1330,effect:2110,Cast,claim:52
edge:51,linked_effect,effect:1330,effect:57,Build Up,claim:51
edge:54,linked_effect,effect:1433,effect:2972,Activate,claim:54
edge:58,linked_effect,effect:1696,effect:2009,Impact,claim:58
edge:57,linked_effect,effect:1696,effect:2010,Cast,claim:57
edge:56,linked_effect,effect:1696,effect:505,Activate,claim:56
edge:61,linked_effect,effect:1802,effect:2740,Activate,claim:61
edge:62,linked_effect,effect:1802,effect:2744,Impact,claim:62
edge:64,linked_effect,effect:1804,effect:1433,Impact,claim:64
edge:67,linked_effect,effect:2009,effect:2364,Impact,claim:67
edge:66,linked_effect,effect:2009,effect:2459,Activate,claim:66
edge:69,linked_effect,effect:2010,effect:2414,Activate,claim:69
edge:71,linked_effect,effect:2019,effect:2462,Build Up,claim:71
edge:74,linked_effect,effect:2031,effect:2459,Activate,claim:74
edge:76,linked_effect,effect:2099,effect:540,Build Up,claim:76
edge:77,linked_effect,effect:2099,effect:541,Activate,claim:77
edge:82,linked_effect,effect:2253,effect:1329,Impact,claim:82
edge:81,linked_effect,effect:2253,effect:1330,Activate,claim:81
edge:85,linked_effect,effect:2364,effect:2644,Activate,claim:85
edge:88,linked_effect,effect:2459,effect:12,Impact,claim:88
edge:90,linked_effect,effect:2462,effect:2903,Activate,claim:90
edge:92,linked_effect,effect:2486,effect:68,Activate,claim:92
edge:94,linked_effect,effect:2531,effect:841,Impact,claim:94
edge:100,linked_effect,effect:2808,effect:1765,Projectile,claim:100
edge:99,linked_effect,effect:2808,effect:339,Cast,claim:99
edge:102,linked_effect,effect:2809,effect:1696,Activate,claim:102
edge:105,linked_effect,effect:2972,effect:2352,Activate,claim:105
edge:106,linked_effect,effect:2972,effect:921,Impact,claim:106
edge:20,linked_effect,effect:339,effect:1322,Impact,claim:20
edge:18,linked_effect,effect:339,effect:432,Build Up,claim:18
edge:19,linked_effect,effect:339,effect:725,Cast,claim:19
edge:23,linked_effect,effect:445,effect:1804,Projectile,claim:23
edge:25,linked_effect,effect:448,effect:1802,Projectile,claim:25
edge:27,linked_effect,effect:505,effect:2531,Activate,claim:27
edge:29,linked_effect,effect:540,effect:2031,Impact,claim:29
edge:31,linked_effect,effect:541,effect:614,Cast,claim:31
edge:33,linked_effect,effect:545,effect:2023,Activate,claim:33
edge:35,linked_effect,effect:562,effect:2019,Impact,claim:35
edge:37,linked_effect,effect:614,effect:445,Cast,claim:37
edge:38,linked_effect,effect:614,effect:448,Impact,claim:38
edge:15,linked_effect,effect:68,effect:9,Activate,claim:15
edge:42,linked_effect,effect:841,effect:2099,Activate,claim:42
edge:43,linked_effect,effect:841,effect:562,Impact,claim:43
edge:10,linked_effect,effect:9,effect:2213,Impact,claim:10
edge:9,linked_effect,effect:9,effect:2808,Projectile,claim:9
edge:8,linked_effect,effect:9,effect:2809,Build Up,claim:8
edge:45,linked_effect,effect:921,effect:545,Activate,claim:45
edge:120,localized_component_description,component:12401,row:componenteffects.txt|line=12402;EntryId=12401,componenteffects.txt,claim:135
edge:121,localized_component_description,component:12402,row:componenteffects.txt|line=12403;EntryId=12402,componenteffects.txt,claim:136
edge:122,localized_component_description,component:12403,row:componenteffects.txt|line=12404;EntryId=12403,componenteffects.txt,claim:137
edge:123,localized_component_description,component:12740,row:componenteffects.txt|line=12741;EntryId=12740,componenteffects.txt,claim:138
edge:124,localized_component_description,component:12741,row:componenteffects.txt|line=12742;EntryId=12741,componenteffects.txt,claim:139
edge:119,localized_description,ability:9350,row:abilitydesc.txt|line=9351;EntryId=9350,abilitydesc.txt,claim:134
edge:118,localized_name,ability:9350,row:abilitynames.txt|line=9351;EntryId=9350,abilitynames.txt,claim:133
edge:115,requires,ability:9350,requirement:9372,ExtData[0].Val6,claim:130
edge:116,requires,requirement:9372,requirement:9382,ExtData[0].Val6,claim:131
edge:117,requires,requirement:9372,requirement:9392,ExtData[1].Val6,claim:132
edge:2,uses_component,ability:9350,component:12401,abilityexport.bin,
edge:3,uses_component,ability:9350,component:12402,abilityexport.bin,
edge:5,uses_component,ability:9350,component:12403,abilityexport.bin,
edge:4,uses_component,ability:9350,component:12740,abilityexport.bin,
edge:6,uses_component,ability:9350,component:12741,abilityexport.bin,
