Id,Kind,FromNodeId,ToNodeId,Label,ClaimId
edge:12,linked_effect,effect:277,effect:2173,Activate,claim:12
edge:56,linked_effect,effect:2972,effect:2352,Activate,claim:56
edge:57,linked_effect,effect:2972,effect:921,Impact,claim:57
edge:59,linked_effect,effect:3483,effect:1659,Impact,claim:59
edge:15,linked_effect,effect:445,effect:1804,Projectile,claim:15
edge:17,linked_effect,effect:448,effect:1802,Projectile,claim:17
edge:19,linked_effect,effect:545,effect:2023,Activate,claim:19
edge:21,linked_effect,effect:614,effect:445,Cast,claim:21
edge:22,linked_effect,effect:614,effect:448,Impact,claim:22
edge:24,linked_effect,effect:851,effect:2345,Activate,claim:24
edge:27,linked_effect,effect:921,effect:545,Activate,claim:27
edge:67,localized_component_description,component:12354,row:componenteffects.txt|line=12355;EntryId=12354,componenteffects.txt,claim:79
edge:68,localized_component_description,component:12355,row:componenteffects.txt|line=12356;EntryId=12355,componenteffects.txt,claim:80
edge:69,localized_component_description,component:12356,row:componenteffects.txt|line=12357;EntryId=12356,componenteffects.txt,claim:81
edge:66,localized_component_description,component:343,row:componenteffects.txt|line=344;EntryId=343,componenteffects.txt,claim:78
edge:65,localized_description,ability:3483,row:abilitydesc.txt|line=3484;EntryId=3483,abilitydesc.txt,claim:77
edge:64,localized_name,ability:3483,row:abilitynames.txt|line=3484;EntryId=3483,abilitynames.txt,claim:76
edge:3,uses_component,ability:3483,component:12354,abilityexport.bin,
edge:4,uses_component,ability:3483,component:12355,abilityexport.bin,
edge:5,uses_component,ability:3483,component:12356,abilityexport.bin,
edge:6,uses_component,ability:3483,component:343,abilityexport.bin,
edge:7,uses_component,ability:3483,component:343,abilityexport.bin,
edge:8,uses_component,ability:3483,component:343,abilityexport.bin,
