Id,Kind,FromNodeId,ToNodeId,Label,ClaimId
edge:58,declared_by,requirement:9402,row:abilityrequirementexport.bin|record=401;RequirementId=9402;offset=39448,abilityrequirementexport.bin,
edge:59,declared_by,requirement:9620,row:abilityrequirementexport.bin|record=556;RequirementId=9620;offset=53378,abilityrequirementexport.bin,
edge:60,declared_by,requirement:9621,row:abilityrequirementexport.bin|record=557;RequirementId=9621;offset=53470,abilityrequirementexport.bin,
edge:61,declared_by,requirement:9622,row:abilityrequirementexport.bin|record=558;RequirementId=9622;offset=53562,abilityrequirementexport.bin,
edge:62,declared_by,requirement:9623,row:abilityrequirementexport.bin|record=559;RequirementId=9623;offset=53654,abilityrequirementexport.bin,
edge:63,declared_by,requirement:9624,row:abilityrequirementexport.bin|record=560;RequirementId=9624;offset=53746,abilityrequirementexport.bin,
edge:64,declared_by,requirement:9625,row:abilityrequirementexport.bin|record=561;RequirementId=9625;offset=53838,abilityrequirementexport.bin,
edge:23,linked_effect,effect:1433,effect:2972,Activate,claim:23
edge:25,linked_effect,effect:1802,effect:2740,Activate,claim:25
edge:26,linked_effect,effect:1802,effect:2744,Impact,claim:26
edge:28,linked_effect,effect:1804,effect:1433,Impact,claim:28
edge:8,linked_effect,effect:204,effect:2088,Impact,claim:8
edge:31,linked_effect,effect:2088,effect:541,Activate,claim:31
edge:35,linked_effect,effect:2478,effect:204,Impact,claim:35
edge:34,linked_effect,effect:2478,effect:2991,Activate,claim:34
edge:39,linked_effect,effect:2972,effect:2352,Activate,claim:39
edge:40,linked_effect,effect:2972,effect:921,Impact,claim:40
edge:10,linked_effect,effect:445,effect:1804,Projectile,claim:10
edge:12,linked_effect,effect:448,effect:1802,Projectile,claim:12
edge:14,linked_effect,effect:541,effect:614,Cast,claim:14
edge:16,linked_effect,effect:545,effect:2023,Activate,claim:16
edge:18,linked_effect,effect:614,effect:445,Cast,claim:18
edge:19,linked_effect,effect:614,effect:448,Impact,claim:19
edge:21,linked_effect,effect:921,effect:545,Activate,claim:21
edge:85,localized_component_description,component:12372,row:componenteffects.txt|line=12373;EntryId=12372,componenteffects.txt,claim:100
edge:86,localized_component_description,component:12746,row:componenteffects.txt|line=12747;EntryId=12746,componenteffects.txt,claim:101
edge:87,localized_component_description,component:12747,row:componenteffects.txt|line=12748;EntryId=12747,componenteffects.txt,claim:102
edge:88,localized_component_description,component:12748,row:componenteffects.txt|line=12749;EntryId=12748,componenteffects.txt,claim:103
edge:89,localized_component_description,component:12749,row:componenteffects.txt|line=12750;EntryId=12749,componenteffects.txt,claim:104
edge:84,localized_description,ability:9342,row:abilitydesc.txt|line=9343;EntryId=9342,abilitydesc.txt,claim:99
edge:83,localized_name,ability:9342,row:abilitynames.txt|line=9343;EntryId=9342,abilitynames.txt,claim:98
edge:66,requires,ability:9342,requirement:9212,ExtData[1].Val6,claim:81
edge:65,requires,ability:9342,requirement:9364,ExtData[0].Val6,claim:80
edge:68,requires,component:12372,requirement:9622,ExtData[7].Val6,claim:83
edge:67,requires,component:12372,requirement:9625,ExtData[6].Val6,claim:82
edge:69,requires,component:12746,requirement:9399,ExtData[0].Val6,claim:84
edge:70,requires,component:12747,requirement:9400,ExtData[0].Val6,claim:85
edge:71,requires,component:12748,requirement:9401,ExtData[0].Val6,claim:86
edge:72,requires,component:12749,requirement:9402,ExtData[0].Val6,claim:87
edge:74,requires,requirement:9212,requirement:9066,ExtData[1].Val6,claim:89
edge:73,requires,requirement:9212,requirement:9076,ExtData[0].Val6,claim:88
edge:75,requires,requirement:9364,requirement:9374,ExtData[0].Val6,claim:90
edge:76,requires,requirement:9364,requirement:9384,ExtData[1].Val6,claim:91
edge:77,requires,requirement:9364,requirement:9394,ExtData[2].Val6,claim:92
edge:78,requires,requirement:9364,requirement:9397,ExtData[3].Val6,claim:93
edge:79,requires,requirement:9622,requirement:9620,ExtData[0].Val6,claim:94
edge:80,requires,requirement:9622,requirement:9621,ExtData[1].Val6,claim:95
edge:81,requires,requirement:9625,requirement:9623,ExtData[0].Val6,claim:96
edge:82,requires,requirement:9625,requirement:9624,ExtData[1].Val6,claim:97
edge:3,uses_component,ability:9342,component:12372,abilityexport.bin,
edge:2,uses_component,ability:9342,component:12746,abilityexport.bin,
edge:4,uses_component,ability:9342,component:12747,abilityexport.bin,
edge:5,uses_component,ability:9342,component:12748,abilityexport.bin,
edge:6,uses_component,ability:9342,component:12749,abilityexport.bin,
